#IsoDatetime,EA kWhd,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,,Total mmscfd
2019-01-31T00:00:00,23765061,32363884,27371934,24106669,8537199,43360697,24508438,17765304,22812314,11113481,15205534,4575457,38510556,,,,,293996528,,,,,,,975.7744764
2019-02-01T00:00:00,22802471,30588671,26570575,22512797,7715059,41060647,24847854,16911473,22474552,9577200,14741926,4237766,43029551,,,,,287070542,,,,,,,952.7871289
2019-02-02T00:00:00,23416881,28005762,25581991,18472330,5613061,36879028,23304847,16086392,21607660,8565453,12036787,4166217,37575489,,,,,261311898,,,,,,,867.2941895
2019-02-03T00:00:00,23239487,27916380,24888983,20007825,6704630,38052649,22244320,16568889,20649063,8142123,12345834,4274941,37900724,,,,,262935848,,,,,,,872.6840795
2019-02-04T00:00:00,23681071,31872467,26976677,23601150,8436247,42056465,22786244,17633414,22448774,9703398,14402303,4153182,29045184,,,,,276796576,,,,,,,918.6878357
2019-02-05T00:00:00,23202626,32886629,27075752,24543535,8132958,42053168,23803885,13311051,21991239,10098612,14904920,4346630,39489646,,,,,285840651,,,,,,,948.7051207
2019-02-06T00:00:00,23057253,32734776,26432653,22574048,8007831,41756443,22839728,14864961,20933401,9446570,15225225,4396078,31914410,,,,,274183377,,,,,,,910.0146283
2019-02-07T00:00:00,22714662,32202429,25859546,23768118,8391871,40899376,21327905,16676817,21290248,9969369,15036300,4832815,24744665,,,,,267714121,,,,,,,888.5431676
2019-02-08T00:00:00,22419289,29023665,24472672,23382778,7199997,37936559,24111298,16439392,21015739,8319450,13517860,4754310,19806648,,,,,252399657,,,,,,,837.7144616
2019-02-09T00:00:00,21112987,26270109,24992028,21321269,5164337,34202367,21805693,15196793,19467460,7538976,11301604,5023667,19438982,,,,,232836272,,,,,,,772.7835868
2019-02-10T00:00:00,21938763,27313879,24453491,22447688,5360304,36600367,21287050,15603936,20709839,8106748,11380091,4650514,22481177,,,,,242333847,,,,,,,804.3060382
2019-02-11T00:00:00,22395061,31917715,25855902,23911398,8004707,40069995,22662449,15617463,22854295,9948047,14391274,5014845,42782423,,,,,285425574,,,,,,,947.3274801
2019-02-12T00:00:00,21018608,32345647,23633291,22774776,8132804,38691739,21526417,15595217,21562371,8762000,14606662,5095776,31312427,,,,,265057735,,,,,,,879.7266225
2019-02-13T00:00:00,20649470,32506721,23935035,22920847,8206553,39576197,20965323,21653728,20528413,8514069,15462891,4736787,19844061,,,,,259500095,,,,,,,861.2808153
2019-02-14T00:00:00,20707500,34122678,24851690,25145583,7628311,39737538,21160960,16582008,17833558,10433542,14927916,5210095,16196842,,,,,254538221,,,,,,,844.8123555
2019-02-15T00:00:00,20630559,29062321,22711515,23660502,5383303,38402706,19585528,16814146,17905692,9356849,13380610,5182947,15165576,,,,,237242254,,,,,,,787.407041
2019-02-16T00:00:00,19379785,25193376,22176395,20226819,4608460,34102184,18990626,15648331,20582781,7744420,11371663,4921039,14460940,,,,,219406819,,,,,,,728.2112323
2019-02-17T00:00:00,19864625,25512965,21878313,21995056,4655655,35911686,19282371,15814083,20777786,7891004,11675424,5012020,16802118,,,,,227073106,,,,,,,753.6556388
2019-02-18T00:00:00,20585170,27795140,22828076,23702036,6922058,39885198,20381371,15958983,22760284,8287538,13781657,4996674,18032126,,,,,245916311,,,,,,,816.1962362
2019-02-19T00:00:00,20694054,30937821,22679973,23167419,7018964,39651594,21352112,16164388,21796113,8282103,14214794,5006131,29948434,,,,,260913900,,,,,,,865.9732341
2019-02-20T00:00:00,19865752,30409473,23891698,23134245,7209455,40558341,20367271,16051180,20109311,8315093,14959819,4359686,25276608,,,,,254507932,,,,,,,844.7118263
2019-02-21T00:00:00,19110829,29276194,24018637,23514931,7039132,40857228,19173568,16216864,19541611,9463639,14175009,4452855,19902141,,,,,246742638,,,,,,,818.9388155
2019-02-22T00:00:00,19404992,27109011,23416512,22796795,6039535,39521845,18181633,15357351,21109419,9602315,12908198,4776676,20813301,,,,,241037583,,,,,,,800.003738
2019-02-23T00:00:00,19341333,25168843,23744085,20196497,4403564,35996043,17800984,15446436,17958881,7135601,11108833,4616157,19653589,,,,,222570846,,,,,,,738.7126379
2019-02-24T00:00:00,19513031,26468113,23494624,21054169,4802956,36698333,18986562,15928187,19025709,7900691,11252409,4523409,22414313,,,,,232062506,,,,,,,770.2154574
2019-02-25T00:00:00,19078213,30068109,24401115,22150826,7419370,43035049,19451192,15823146,21053430,9028710,13717170,4857753,34750144,,,,,264834227,,,,,,,878.9847994
2019-02-26T00:00:00,19913822,31023200,24531392,21350561,7274058,39016756,20502038,15431890,20646541,8829996,14423381,4743007,27990841,,,,,255677483,,,,,,,848.5935661
2019-02-27T00:00:00,18199847,31805041,24691739,22821970,7296647,40731207,19687435,14684733,19487262,8942519,15184849,4631000,26217002,,,,,254381251,,,,,,,844.2913721
2019-02-28T00:00:00,18853521,30578879,22901680,24839833,7545812,41381614,21143685,15408101,19436783,9625759,14855471,5155411,39468788,,,,,271195337,,,,,,,900.0973235
2019-03-01T00:00:00,18746987,28821359,24345861,24350704,6542089,39089988,19797660,16002872,18450690,8950118,13463901,5021081,39181423,,,,,262764733,,,,,,,872.1161488
2019-03-02T00:00:00,17859129,25558236,23732464,21789260,4891334,34179172,19442859,14749954,18743160,8016755,11211881,5138514,15119794,,,,,220432512,,,,,,,731.6155073
2019-03-03T00:00:00,16999092,26498499,24170898,22754892,4884989,36347621,20665509,15014353,18984549,8369229,11368900,5254454,18269078,,,,,229582063,,,,,,,761.9828671
2019-03-04T00:00:00,17639393,29042549,25141994,24539943,7560280,40708021,20733894,15241093,18981264,8760860,13965098,5036723,17881550,,,,,245232662,,,,,,,813.9272052
2019-03-05T00:00:00,17474369,30886936,25650611,23359105,7235985,43043663,21636143,13819099,20151854,8998031,14450419,4733811,29620343,,,,,261060369,,,,,,,866.4593647
2019-03-06T00:00:00,17165329,30533558,25383694,22390986,7369775,41680763,19697704,14172160,20801065,7994814,14927256,4843173,17669545,,,,,244629822,,,,,,,811.9263792
2019-03-07T00:00:00,16854871,30592380,25946662,24346427,7650804,42492925,19930870,15125586,21204631,9271549,14918344,4503967,17782077,,,,,250621093,,,,,,,831.8114077
2019-03-08T00:00:00,16595308,28776070,25426793,24568713,6700556,39821445,18818337,15481396,21308942,8519213,13961046,4782112,28934570,,,,,253694501,,,,,,,842.0120488
2019-03-09T00:00:00,15393090,25592005,24438238,24016267,4804320,36970111,19164941,14612105,20699806,7180443,11640623,4503126,22137346,,,,,231152421,,,,,,,767.1948853
2019-03-10T00:00:00,16030309,25605917,24341367,25351597,5200860,39136824,20639588,15128182,21174296,8464556,11978445,4374013,24134372,,,,,241560326,,,,,,,801.738722
2019-03-11T00:00:00,17176035,30158045,25083603,26770986,7407398,40335636,21687949,15868858,21491848,8905435,12895719,4335730,24694146,,,,,256811388,,,,,,,852.3569968
2019-03-12T00:00:00,17396739,32196116,26139806,26931013,7956112,41388295,21403679,16078559,20838102,9311849,13509704,4155738,25773626,,,,,263079338,,,,,,,873.1603228
2019-03-13T00:00:00,16944644,32481226,25692553,25070474,7882008,40758235,22082485,15415231,21175655,8698568,13712292,4352044,18626224,,,,,252891639,,,,,,,839.3473498
2019-03-14T00:00:00,16346896,31375660,26675691,25367804,7582751,41541096,22387923,15924810,20151775,9270491,12922934,4403608,21689714,,,,,255641153,,,,,,,848.4729868
