IsoDatetime,EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,
2019-10-12T00:00:00,79200588,94400484,57074637,50986799,106153273,117116496,93610082,99881636,67998805,49333119,81523385,10619627,29974867,,,,,937873798,,,,,,
2019-10-13T00:00:00,73447786,107529712,64112172,56786445,97686555,120968484,102809599,90388239,61467321,54093658,92934440,11091029,32674668,,,,,965990108,,,,,,
2019-10-14T00:00:00,81947010,128856021,75962106,61221160,108637432,135610697,109556017,97762942,71819473,60339101,111497051,12668498,38307366,,,,,1094184874,,,,,,
2019-10-15T00:00:00,83145391,124712012,73253805,59576073,110006167,137604600,108068473,99333730,68787865,57320298,108896041,12849024,37031834,,,,,1080585313,,,,,,
2019-10-16T00:00:00,83341335,126087422,74187973,61963601,110404341,142083205,111954099,99698108,67878984,59376701,113524363,13254703,38057050,,,,,1101811885,,,,,,
2019-10-17T00:00:00,91958370,131788015,77527970,62214669,121628984,144411323,116309724,111218216,73450747,62712036,117855762,13465901,38854371,,,,,1163396088,,,,,,
2019-10-18T00:00:00,95088089,132291423,78931814,64740753,125548157,148562132,109836951,117925390,78428561,64746768,122378718,13651013,40110191,,,,,1192239960,,,,,,
2019-10-19T00:00:00,96143022,125365107,74826089,67990935,128326180,143623744,104702073,123562448,79720745,70654226,111946266,12971981,40638636,,,,,1180471452,,,,,,
2019-10-20T00:00:00,106267525,131446303,77786119,68682553,140477132,149140516,116479483,136092644,93448089,77413785,119723293,13622935,44195329,,,,,1274775706,,,,,,
2019-10-21T00:00:00,106949211,142533450,83583910,75044072,140833613,161539375,137398465,131558902,93113293,78556298,125867960,15013678,46971943,,,,,1338964170,,,,,,
2019-10-22T00:00:00,108803687,147732574,86447060,70598557,143210910,163865938,122935798,134058196,94988432,86071214,127943039,15224325,46762464,,,,,1348642194,,,,,,
2019-10-23T00:00:00,108246848,146313103,85607779,64118099,142493150,170840724,108430550,133416893,92272627,88562306,125810506,15856440,48735725,,,,,1330704750,,,,,,
2019-10-24T00:00:00,106666131,145888979,85341068,63370573,140461890,157068574,119644964,131185429,91934176,80542801,123830374,14611451,46297573,,,,,1306843983,,,,,,
2019-10-25T00:00:00,90624220,134569556,80150973,76963346,119317046,162658606,138760735,111431763,76187599,62849612,112021904,14915145,38204537,,,,,1218655042,,,,,,
2019-10-26T00:00:00,88247400,158280470,94159950,82768581,117715610,181185489,135978388,112278126,77161143,64733064,133935343,16313673,40604158,,,,,1303361395,,,,,,
2019-10-27T00:00:00,115377469,160978224,94727484,82616296,152192121,184161420,139573833,148867360,103294546,88123778,142272119,16775593,50221262,,,,,1479181505,,,,,,
2019-10-28T00:00:00,135003133,186062643,108356291,92170944,177144929,207826271,155393683,169789226,121382098,104834633,168263768,19208866,61850496,,,,,1707286981,,,,,,
2019-10-29T00:00:00,133649932,188908239,110238697,92309204,175404634,204667848,155949059,167836372,118367928,99463342,169262599,18922679,62281603,,,,,1697262136,,,,,,
2019-10-30T00:00:00,136009637,190776977,111346000,88774974,178584357,200027443,159406880,171007882,115613958,96021184,167577102,18503987,60951871,,,,,1694602252,,,,,,
2019-10-31T00:00:00,134001035,182300575,106327821,85328763,175842887,192899266,157057303,168398799,112970622,87960466,161211595,17858232,59022672,,,,,1641180036,,,,,,
2019-11-01T00:00:00,104632921,146086789,86852236,76426431,137553713,153596893,138298548,131024032,88795919,67036365,125146969,14116387,46411861,,,,,1315979064,,,,,,
2019-11-02T00:00:00,108287296,146135421,87028464,71539006,144420669,167780037,117909330,140814072,95993253,74287988,125947328,15135578,48057917,,,,,1343336359,,,,,,
2019-11-03T00:00:00,114412304,150378740,88553866,70039932,151123228,172624545,119213854,147548827,96730844,76541150,125568764,15751440,45638721,,,,,1374126215,,,,,,
2019-11-04T00:00:00,127301321,166611791,97498931,76479571,167273646,178672608,131115538,159399874,108302530,86305469,141301452,16565329,51092472,,,,,1507920532,,,,,,
2019-11-05T00:00:00,127988327,173441221,101669156,83057330,168152506,186803959,134472292,160270947,110660108,86082294,149394889,17286202,52300862,,,,,1551580093,,,,,,
2019-11-06T00:00:00,143105955,190698102,111358774,90064697,188061222,204227632,153877485,180981468,119227838,95069825,162756770,18856488,56800669,,,,,1715086925,,,,,,
2019-11-07T00:00:00,150684866,192195957,112077573,91924980,197631925,208377064,162969768,191058143,130703873,110270896,165581649,19231513,63898024,,,,,1796606231,,,,,,
2019-11-08T00:00:00,161664844,204692197,121369958,96112887,211440831,215658928,168597911,209976174,147595993,122603973,177391040,19635424,66728917,,,,,1923469077,,,,,,
2019-11-09T00:00:00,163731360,205104320,121331774,98857073,217057535,228016453,168805059,219960056,149047308,124530323,188492882,20460198,67793000,,,,,1973187341,,,,,,
2019-11-10T00:00:00,154060911,193161450,113177306,95303488,202503523,219952978,172328042,203228714,138149126,120014888,176380512,19980431,67367184,,,,,1875608553,,,,,,
2019-11-11T00:00:00,166905573,216956668,126814659,102060552,218838992,235109359,182137355,213165194,145922915,120844479,191071111,21623493,70103737,,,,,2011554087,,,,,,
2019-11-12T00:00:00,168246971,210830075,123105218,101058742,220396363,222457551,173521175,214968030,150063433,118733015,187428609,20472342,69010789,,,,,1980292313,,,,,,
2019-11-13T00:00:00,167693180,218542877,127509269,107429137,219506088,226780870,183871738,214293027,147340675,120580916,191314163,20861710,71045065,,,,,2016768715,,,,,,
2019-11-14T00:00:00,166641708,230380415,134950545,105393241,217781251,231770495,191933807,212716766,158531385,134107053,203962998,21310045,78058392,,,,,2087538101,,,,,,
2019-11-15T00:00:00,167306262,208821360,124040302,96693180,218599774,213496747,176836748,217443774,159140474,127500720,187203048,19429934,72125917,,,,,1988638240,,,,,,
2019-11-16T00:00:00,155608425,176662999,104654413,85850527,205778260,197162015,166103148,208035502,146978766,121715637,161519452,17862255,65023313,,,,,1812954712,,,,,,
2019-11-17T00:00:00,159250956,182176951,107348380,89972263,208980026,202523477,175948246,210326256,148527711,119853601,162688516,18560357,64162484,,,,,1850319224,,,,,,
2019-11-18T00:00:00,173447978,214197660,124867948,110337930,226514443,242584931,210206440,222066360,157117017,132587341,195867074,22477704,73039699,,,,,2105312525,,,,,,
2019-11-19T00:00:00,185032068,226896448,131854811,118826424,241442581,258351403,211286500,237735031,156549429,128238819,203679776,23902686,73436681,,,,,2197232657,,,,,,
2019-11-20T00:00:00,189781460,237338134,138519455,111672990,247838713,253044413,195206696,244122295,152727734,124869384,205633268,23423819,73366539,,,,,2197544900,,,,,,
2019-11-21T00:00:00,189264862,239315294,139916747,106325823,247336243,246916555,185326143,243392749,146920335,118946320,206075337,22871263,76954096,,,,,2169561767,,,,,,
2019-11-22T00:00:00,169017474,212962407,126415665,96296367,220337428,220279126,169545134,219768466,137220969,116318222,186479957,20218143,70851633,,,,,1965710991,,,,,,
2019-11-23T00:00:00,144331053,180989691,107742181,85462963,190505213,193574405,140921965,191644807,120947410,101095266,159255327,17548575,63247076,,,,,1697265932,,,,,,
2019-11-24T00:00:00,136351404,168992056,99665118,80526523,178658818,189259976,133406494,177760299,117956545,93853916,149240440,17373512,58202788,,,,,1601247889,,,,,,
2019-11-25T00:00:00,134262538,174227230,102328639,83311053,175238975,187133495,144089650,168111344,114800876,90394790,151326584,17475314,57264961,,,,,1599965449,,,,,,
2019-11-26T00:00:00,126568184,168647401,99307496,81279255,165030325,186146470,140410430,157402988,109469433,85837349,146179027,17385810,54947273,,,,,1538611441,,,,,,
2019-11-27T00:00:00,132408369,174579566,102763604,83938836,172697229,191958116,142045022,165461529,116017213,92850431,152197287,17911219,57400900,,,,,1602229321,,,,,,
2019-11-28T00:00:00,142336638,189442109,111391668,94312304,185602211,209997899,161496405,178988915,121199248,101024972,164532828,19533118,61381359,,,,,1741239674,,,,,,
2019-11-29T00:00:00,164331517,214954714,127409519,108571031,213675563,243298757,181799311,212881532,142398073,112902360,194418185,22271334,71208792,,,,,2010120688,,,,,,
2019-11-30T00:00:00,173864505,236518904,139706329,118823850,229218750,265895698,196917015,233587704,150788682,122279375,207829980,23966874,76729919,,,,,2176127585,,,,,,
2019-12-01T00:00:00,178511691,238856409,140127363,126977298,234309963,278722046,211421901,237440054,159574480,131510193,211074348,25387709,76515760,,,,,2250429215,,,,,,
2019-12-02T00:00:00,193884160,247971126,144771775,122525460,253146019,282021905,186496600,249851732,173628009,144879576,216848729,26019852,81110434,,,,,2323155377,,,,,,
2019-12-03T00:00:00,186090687,235637202,137838884,111049066,242924917,267131437,173085975,239155037,165959366,143864616,211718498,24674608,78614715,,,,,2217745008,,,,,,
2019-12-04T00:00:00,187599607,237241783,138743708,102241704,244730497,254890784,168962515,241228078,167896203,149165085,212758539,23569615,81255398,,,,,2210283516,,,,,,
2019-12-05T00:00:00,186679402,223574128,131423048,91974990,243872471,227751119,154473379,239750886,167575303,136595145,201458905,21116173,75327244,,,,,2101572193,,,,,,
2019-12-06T00:00:00,154513579,188464020,112614092,86115087,201447371,203690899,138941597,199165490,137304464,112748749,165860859,18708277,65324997,,,,,1784899481,,,,,,
2019-12-07T00:00:00,142710997,174707129,105039003,79704348,188614507,189539004,133638222,189008299,126500411,103989507,154603471,17168917,59160472,,,,,1664384287,,,,,,
2019-12-08T00:00:00,150692002,187821428,112025784,89188153,197743108,203029662,155589239,197459331,132886897,111120476,159693083,18589508,63626236,,,,,1779464907,,,,,,
2019-12-09T00:00:00,164528670,213828540,125918666,104919525,214619722,233216705,170764774,208963878,140854061,123404851,187689745,21612344,66280953,,,,,1976602434,,,,,,
2019-12-10T00:00:00,163238924,210631296,124267913,98449076,212976042,227626523,165525261,207152460,139642871,114393473,179864033,21103778,63376168,,,,,1928247818,,,,,,
2019-12-11T00:00:00,178121966,228015935,133981957,106743125,232343558,243369154,177173335,227637852,151610098,126665882,202724996,22527488,71641929,,,,,2102557275,,,,,,
2019-12-12T00:00:00,178349363,230488602,135298768,115508421,232666263,245676661,183661629,227784221,150789254,123437906,200016761,22737328,70051965,,,,,2116467142,,,,,,
2019-12-13T00:00:00,176110987,227679296,136073527,115583404,229441486,250286339,189758515,228950078,152459148,126310444,197216917,22882263,71719663,,,,,2124472067,,,,,,
2019-12-14T00:00:00,172369130,222190006,133106262,112630749,227880851,249225608,185360999,231213656,148639189,121554290,188777497,22468015,69996121,,,,,2085412373,,,,,,
2019-12-15T00:00:00,165781370,223531777,132448557,110096434,217176007,242834934,184273817,218746793,142773337,119539032,193450194,22162746,68873731,,,,,2041688729,,,,,,
2019-12-16T00:00:00,161985866,234452631,137240135,116604440,210711809,254086992,197623920,205452900,139043521,123551005,208116042,23488380,72265108,,,,,2084622749,,,,,,
2019-12-17T00:00:00,167175988,252786777,147403987,118583749,217400729,273149014,190567439,212620951,147299570,135499245,222561913,25211908,77986332,,,,,2188247602,,,,,,
2019-12-18T00:00:00,170213926,244759592,143706151,119733275,221623277,269516405,208018103,216434653,146875969,131381387,211710970,24882844,73713499,,,,,2182570051,,,,,,
2019-12-19T00:00:00,143192953,197739869,116521660,98821315,185979959,218208435,168202758,179518553,128654737,109592264,176027678,20226339,65775990,,,,,1808462510,,,,,,
2019-12-20T00:00:00,147590897,193674100,114908888,92869963,190272758,215591830,158982124,188396232,128597886,109222274,172726472,19692131,63908078,,,,,1796433633,,,,,,
2019-12-21T00:00:00,141845428,179028084,107601879,93162795,182990917,208702876,151055470,184785242,123685185,104597619,164551757,18785480,61436260,,,,,1722228992,,,,,,
2019-12-22T00:00:00,149196592,181444609,109141021,96019665,192747380,207736073,154630450,195035172,128267707,103869669,166069126,18700013,62012606,,,,,1764870083,,,,,,
2019-12-23T00:00:00,151981939,198717051,118018305,97307249,195756588,218757937,162813416,194245649,130224169,106298026,173002459,19976076,62655910,,,,,1829754774,,,,,,
2019-12-24T00:00:00,144370872,183374943,109521572,97420058,190459110,208516617,160898820,188834284,124266321,100652240,160366019,18795658,60498680,,,,,1747975194,,,,,,
2019-12-25T00:00:00,152278796,188320819,108895037,89749241,191383552,204621509,147343275,196901508,124542169,112362269,169713392,18133169,61860786,,,,,1766105522,,,,,,
2019-12-26T00:00:00,154408279,200114087,120103232,93168385,199368113,217342322,163084793,202170653,128987776,105786006,178108756,19559004,61295640,,,,,1843497046,,,,,,
2019-12-27T00:00:00,151839590,197415923,117346066,91885334,199885194,223862959,150327423,199466253,135876636,99807723,175060889,20159547,58839198,,,,,1821772735,,,,,,
2019-12-28T00:00:00,147302885,181289774,109265387,78298221,189677711,205769651,133884768,192357970,128821628,99351685,161853952,18528783,57571880,,,,,1703974295,,,,,,
2019-12-29T00:00:00,152431104,186921389,112954042,73314741,196594447,201697617,127209918,199646427,132824389,104144034,164226820,18166708,60989917,,,,,1731121553,,,,,,
2019-12-30T00:00:00,153607638,192089425,114849844,82123868,202205615,202063196,141512310,201995468,137903588,110879624,168424418,18222847,66144494,,,,,1792022335,,,,,,
2019-12-31T00:00:00,156021963,198304342,118173533,100580855,205355441,211837750,169292534,205263250,140241611,113777960,163560289,19090956,68930518,,,,,1870431002,,,,,,
2020-01-01T00:00:00,156792573,195908595,117744168,106058355,202144171,213184292,158802581,205726261,133746785,109498533,165644642,19277998,64581532,,,,,1849110486,,,,,,
2020-01-02T00:00:00,159821706,203052761,120125211,100629937,207632022,216310152,159189654,203250510,138240851,108766059,175324020,19993993,65695827,,,,,1878032703,,,,,,
2020-01-03T00:00:00,164154400,206353841,122061923,105404029,213204385,228053813,164572940,209111192,139836105,116598987,184036883,21051026,68232227,,,,,1942671751,,,,,,
2020-01-04T00:00:00,161075395,190510455,114378147,95856060,211668493,220780461,146599675,214432780,142630275,116920485,169964273,20018620,66575097,,,,,1871410216,,,,,,
2020-01-05T00:00:00,158745799,186931903,111482648,85386792,207082577,204335541,146263806,208332462,140577766,114891590,168377483,18777223,64865880,,,,,1816051470,,,,,,
2020-01-06T00:00:00,168108753,207981106,123000996,91338320,218178768,220440172,154566691,213089042,148030821,119708623,185043498,20524745,67760817,,,,,1937772352,,,,,,
2020-01-07T00:00:00,150715422,188101986,111466018,82702009,195368583,199144312,143874863,189415874,133715265,103643031,164608483,18592826,61420336,,,,,1742769008,,,,,,
2020-01-08T00:00:00,139413263,186104847,110123233,93509400,180576411,207238065,166973855,173862615,122941983,100109328,160705791,19327005,61537233,,,,,1722423029,,,,,,
2020-01-09T00:00:00,139283233,198860514,117853644,105081200,180407950,225078533,182817189,173497831,126106727,107172015,170928026,20945387,66922247,,,,,1814954496,,,,,,
2020-01-10T00:00:00,159904617,213111818,127751127,105969840,207264744,231978308,193463325,205746297,139692270,117382905,181777062,21315799,68898449,,,,,1974256561,,,,,,
2020-01-11T00:00:00,147319429,183441807,110609521,88699813,193680214,200661832,157179008,194735018,133616875,106374181,164373734,18225342,60692571,,,,,1759609345,,,,,,
2020-01-12T00:00:00,146950061,186840529,111312087,96215485,191458448,208171111,168578631,191489025,126819728,105918922,161974768,19122782,62823937,,,,,1777675514,,,,,,
2020-01-13T00:00:00,157110175,217607774,128888768,106069110,203754383,238128807,188621294,197837407,136862424,114067758,186657185,22129523,67519262,,,,,1965253870,,,,,,
2020-01-14T00:00:00,145125340,202319739,119793402,108697451,188137172,224930432,191778041,181715869,128013774,104171487,175073037,20931496,64662363,,,,,1855349603,,,,,,
2020-01-15T00:00:00,157076750,209912390,124155288,106631465,203722098,230223012,180503166,197949823,132217466,110687355,183638630,21411538,66372241,,,,,1924501222,,,,,,
2020-01-16T00:00:00,148301209,199277191,118034869,100771469,192052835,218828673,169793723,185907504,127108041,105984339,174007525,20377604,62573227,,,,,1823018209,,,,,,
2020-01-17T00:00:00,167793304,212208485,127077566,105780684,217610353,230691053,179536375,216788569,147752534,122479485,186778778,21199759,71071625,,,,,2006768570,,,,,,
2020-01-18T00:00:00,175028699,212761487,127127049,110825057,229958540,243736889,171505954,234778340,152617431,138413346,189776449,22063625,73752467,,,,,2082345333,,,,,,
2020-01-19T00:00:00,185385867,220454067,130295764,108164166,241705933,263239440,174931376,246419028,163954611,153785205,201705443,24087747,77763491,,,,,2191892138,,,,,,
2020-01-20T00:00:00,197125225,248202378,145250244,108206598,255816072,274187687,173678653,253515269,172858601,167348259,224864733,25401915,84750947,,,,,2331206581,,,,,,
2020-01-21T00:00:00,199734895,238454795,139637219,98563342,259302541,252053918,153489943,257075894,177330955,179045770,212093964,23394030,84999323,,,,,2275176589,,,,,,
2020-01-22T00:00:00,184172061,220266690,128989647,91568521,238833161,231570862,142430310,235532038,170913201,159778658,185186914,21536386,78490182,,,,,2089268631,,,,,,
2020-01-23T00:00:00,174514137,219960843,129014980,92214373,226031844,229578773,150171341,222286245,162493566,145645677,185189015,21357350,76363192,,,,,2034821336,,,,,,
2020-01-24T00:00:00,174184134,208447982,124252478,91184497,225444685,224614697,146837042,225929180,157943249,135392925,184896374,20658152,75313355,,,,,1995098750,,,,,,
2020-01-25T00:00:00,170376043,201807989,120773378,88127584,223970537,226212699,143872678,228115726,152862406,126950069,181923606,20507461,71159629,,,,,1956659805,,,,,,
2020-01-26T00:00:00,159414256,197916942,117563280,92356423,207763187,223490980,166231535,209439704,141025662,117878103,173087735,20510090,67649226,,,,,1894327123,,,,,,
2020-01-27T00:00:00,173145288,220589978,129880177,107694660,224786098,245677030,190129958,220175930,149415526,127586485,196045886,22815338,73673598,,,,,2081615952,,,,,,
2020-01-28T00:00:00,197425571,245995077,145106142,119436902,257155815,271286662,196930132,253597336,170342147,140786997,208205510,25139526,78833687,,,,,2310241504,,,,,,
2020-01-29T00:00:00,183568037,231242658,136508174,108401240,238581319,238417939,185561107,234486160,155206602,128156744,194698183,22158964,71432238,,,,,2128419365,,,,,,
2020-01-30T00:00:00,157251853,202883710,119707328,95397155,203904513,215289879,171416700,198568958,135843374,110153286,175302946,20060341,66575072,,,,,1872355115,,,,,,
2020-01-31T00:00:00,144080871,178922370,107527290,83668264,186513666,191407236,148295672,184032334,131287320,102781552,156344116,17674636,61601771,,,,,1694137098,,,,,,
2020-02-01T00:00:00,144404045,169142610,103032632,86006240,188677968,194271063,149038781,190241813,122709218,103736730,149658223,17940689,61182952,,,,,1680042964,,,,,,
2020-02-02T00:00:00,131784421,172584473,103952507,88189130,170600507,188754931,159831932,170010692,109828380,91659189,144344019,17650040,58138369,,,,,1607328590,,,,,,
2020-02-03T00:00:00,153169997,203773897,121581973,106168906,197954595,228935317,187699751,192544755,128787092,110572860,172586849,21617447,66378600,,,,,1891772039,,,,,,
2020-02-04T00:00:00,159650550,206058011,122641168,102149445,206115131,228459672,168078922,201511068,138095288,120575666,177551172,21572435,67510878,,,,,1919969406,,,,,,
2020-02-05T00:00:00,169192031,216071076,127971839,104466787,218329917,234149300,162916552,214691626,138338210,124193542,185513313,22098711,72198906,,,,,1990131810,,,,,,
2020-02-06T00:00:00,183935571,226560085,133781132,104553662,237540290,252193843,164929674,235060306,153816992,134805231,199782621,23764347,78188963,,,,,2128912717,,,,,,
2020-02-07T00:00:00,179965883,228444348,137476643,108104912,232192320,252163721,175221976,233489040,151747363,127371140,198347770,23492047,73977705,,,,,2121994868,,,,,,
2020-02-08T00:00:00,161152905,200392682,121361365,95963174,210859786,226574472,168367450,214364181,139069439,118920623,176851147,20874393,65630203,,,,,1920381820,,,,,,
2020-02-09T00:00:00,153012007,181136173,109242504,90245405,199012355,203493145,164548680,199846909,132420531,103801716,155996602,19005501,59119995,,,,,1770881523,,,,,,
2020-02-10T00:00:00,183190044,236302331,141182666,109988952,237732088,254977183,198773540,233481965,153771348,121561234,199665667,24023392,72989402,,,,,2167639812,,,,,,
2020-02-11T00:00:00,193257935,254363349,151323717,123978292,250971282,275623908,207766781,247442223,161559569,134247648,211102938,25929777,75549879,,,,,2313117298,,,,,,
2020-02-12T00:00:00,184143278,235389440,139658524,121212351,238467528,259555051,200389101,235025481,158604801,132063649,206040740,24444969,72773664,,,,,2207768577,,,,,,
2020-02-13T00:00:00,173369544,225266240,133592240,112610879,224496455,243795485,199355824,220688944,149065654,124463203,195696532,22990462,70179283,,,,,2095570745,,,,,,
2020-02-14T00:00:00,161697547,205161631,123573689,104523750,208826335,232779754,176332035,208456877,141347495,115191202,178685134,21715094,64705073,,,,,1942995616,,,,,,
2020-02-15T00:00:00,134139191,164487346,99934385,90833144,175493371,197230959,158571702,176220382,121526277,98628276,144790296,18207973,54650055,,,,,1634713357,,,,,,
2020-02-16T00:00:00,147969809,189722563,114636237,94365460,192497897,211057503,178423120,193213259,129458123,104810848,158432814,19696443,64816943,,,,,1799101019,,,,,,
2020-02-17T00:00:00,164173959,208547825,124586515,101461530,212916836,228870348,180031508,207996700,144548037,117704831,180445920,21608470,68839498,,,,,1961731977,,,,,,
2020-02-18T00:00:00,170070737,216319358,128925901,107397335,220454823,233910813,187808441,216152028,145541042,122321048,185573325,22073687,69576753,,,,,2026125291,,,,,,
2020-02-19T00:00:00,168206715,216331334,128710748,98595372,217942559,227916995,175348589,213796041,146797737,117900312,186341096,21520240,66680563,,,,,1986088301,,,,,,
2020-02-20T00:00:00,172426444,220997492,131686650,103667311,223683209,240763412,186300006,219484535,150528277,125804618,192361284,22707065,68885538,,,,,2059295841,,,,,,
2020-02-21T00:00:00,163904848,201601115,122055009,91708584,212404126,211264960,166845973,211879579,140185334,113009926,173582283,19751071,65671260,,,,,1893864068,,,,,,
2020-02-22T00:00:00,135665365,175136866,106403557,96555881,177735792,206850963,178655255,178746281,117303742,99439885,150083461,19084951,60608326,,,,,1702270325,,,,,,
2020-02-23T00:00:00,128263376,179595983,108102349,99105507,166778265,213753585,170909249,165971012,109533453,93847263,150183906,19947583,57816943,,,,,1663808474,,,,,,
2020-02-24T00:00:00,141549126,194931858,116631630,115961874,183624715,221918569,191479172,177639242,120269978,99025889,159111679,20968749,61989195,,,,,1805101676,,,,,,
2020-02-25T00:00:00,170104971,216380075,129034407,113290934,221008025,243223568,188984288,216620623,146863493,124716030,187579044,22935359,73884484,,,,,2054625301,,,,,,
2020-02-26T00:00:00,177530894,224005336,133127082,114621431,230371247,250227959,199732733,226759772,155590878,130102474,199936786,23581192,74142719,,,,,2139730503,,,,,,
2020-02-27T00:00:00,185850908,232921482,138434229,117494964,241179465,253016491,197185535,238292088,157485004,135594774,207029934,23837246,73688083,,,,,2202010203,,,,,,
2020-02-28T00:00:00,174777424,213238991,128631729,105005779,226581861,238231679,193230835,227198333,149529066,118349112,189891185,22213049,65420705,,,,,2052299748,,,,,,
2020-02-29T00:00:00,178823511,205548557,124739700,100548602,235565546,236314592,188240399,240414162,154442733,123643574,181061391,21755971,73667365,,,,,2064766103,,,,,,
2020-03-01T00:00:00,166927705,204555637,121185019,101472759,219467081,232428729,179586790,221687670,140804318,120467718,179162490,21232808,69151293,,,,,1978130017,,,,,,
2020-03-02T00:00:00,176488871,224883513,131948410,109347728,230877535,248853021,185321030,226913868,149783587,130978972,195046990,23045329,74223657,,,,,2107712511,,,,,,
2020-03-03T00:00:00,175254827,226277941,132777790,108444679,229274164,251350050,176453551,225230956,146960591,128442456,192515881,23271544,70139738,,,,,2086394168,,,,,,
2020-03-04T00:00:00,174655357,217724933,127288828,105211382,228497839,244204980,174515633,224611382,148350831,126346346,194948616,22623455,73437466,,,,,2062417048,,,,,,
2020-03-05T00:00:00,180294924,230750442,135310011,106612975,236105279,250525117,179080740,232315622,157898090,132886439,202489889,23197659,73755385,,,,,2141222572,,,,,,
2020-03-06T00:00:00,170415504,213356688,126586457,104223626,222613559,245616107,178155114,222940044,148783500,128908623,190047887,22476650,71462767,,,,,2045586526,,,,,,
2020-03-07T00:00:00,150766384,178946785,106975273,85594799,199735128,208808875,153579998,202034220,135611872,108561420,162383829,18880815,60566267,,,,,1772445665,,,,,,
2020-03-08T00:00:00,141965016,172076359,102364100,84034951,186878230,201830359,150608798,187077894,128132392,105973957,149104239,18479845,60875567,,,,,1689401707,,,,,,
2020-03-09T00:00:00,153066966,189662585,112032100,88612642,200761900,211124897,158027362,195029460,131811133,105916668,163564093,19622910,62200804,,,,,1791433520,,,,,,
2020-03-10T00:00:00,121852296,160178311,94734389,83757936,159608636,187848161,155920000,152574484,106250393,87430576,135658460,17509569,59666473,,,,,1522989684,,,,,,
2020-03-11T00:00:00,124185573,171187235,101471966,88172935,162941423,198459239,166089186,155675886,107902967,89000864,142592549,18553303,57845897,,,,,1584079023,,,,,,
2020-03-12T00:00:00,152079475,197675348,117237249,96926298,199889169,219721478,176164060,193656517,126677272,109410227,162750110,20487901,64713683,,,,,1837388787,,,,,,
2020-03-13T00:00:00,142306835,179461633,107205831,95820799,186346991,203819564,168932271,183824807,123507485,105002305,159448231,18798473,59549911,,,,,1734025136,,,,,,
2020-03-14T00:00:00,128330204,161515829,96909016,81545002,170494105,186316645,149182862,170325560,112861152,97418268,142136659,16945262,54616041,,,,,1568596605,,,,,,
2020-03-15T00:00:00,129527729,165794451,98457905,80475394,170667419,187788536,147097695,169583697,115220449,101896144,148278107,17284957,57196609,,,,,1589269092,,,,,,
2020-03-16T00:00:00,139752149,181331899,106813598,83147973,183321719,194054334,161252712,177175155,120990731,110670753,159515732,18146047,62705851,,,,,1698878653,,,,,,
2020-03-17T00:00:00,132794544,160280223,94708815,75265167,174328913,165988119,149704313,167675674,115510565,99597217,143148826,15592999,55045219,,,,,1549640594,,,,,,
2020-03-18T00:00:00,118678137,169126368,99432383,84425942,155951562,190080936,167972906,148440990,105538442,89246525,150974422,17785136,55356598,,,,,1553010347,,,,,,
2020-03-19T00:00:00,142367937,180637137,106073274,90897082,187198028,196230920,163653365,180848738,113481302,106560540,169023531,18344553,67392011,,,,,1722708418,,,,,,
2020-03-20T00:00:00,149362745,200023095,119769635,94450931,196248025,211880263,162564845,193916973,123558662,109275012,171905491,19517593,66596105,,,,,1819069375,,,,,,
2020-03-21T00:00:00,146268231,194026108,116251083,91477944,194907763,211929243,152811598,196019808,121063730,108328721,162539956,19225110,63170242,,,,,1778019537,,,,,,
2020-03-22T00:00:00,145957292,193430363,114469838,87519242,192779207,199256494,150260060,192963785,118925617,107246228,160617457,18314572,60428841,,,,,1742168996,,,,,,
2020-03-23T00:00:00,149995270,191784284,112395770,86829745,197336977,210212572,150938471,191608671,125505001,109517712,169285812,19600690,61865899,,,,,1776876874,,,,,,
2020-03-24T00:00:00,139769667,163044686,95981750,72055942,183966462,177638612,140275319,177459955,121264481,100352998,145742742,16638811,56609179,,,,,1590800604,,,,,,
2020-03-25T00:00:00,139095777,155746633,91736521,61910998,183083492,168004391,130178623,176600516,125206210,100811573,141132140,15762100,54929917,,,,,1544198891,,,,,,
2020-03-26T00:00:00,140057496,170333518,100461808,70522072,184488306,172501559,131615461,178007473,120189212,104481346,146279489,16170551,54969871,,,,,1590078162,,,,,,
2020-03-27T00:00:00,138692573,183855736,110208844,79099505,182465488,185059442,135522316,179263263,118202683,106470282,153271832,17088968,56900072,,,,,1646101004,,,,,,
2020-03-28T00:00:00,140986799,179338369,107839167,83719432,188118278,193286564,140662136,188778094,120270946,107806076,154035844,17550045,58171883,,,,,1680563633,,,,,,
2020-03-29T00:00:00,156049083,193569203,114906832,87946448,206772367,208888322,144838650,207492350,135846390,116600383,165433203,19171059,62176123,,,,,1819690413,,,,,,
2020-03-30T00:00:00,158750290,198700836,116838093,85268029,209261075,208913250,139564511,203836103,137339189,116371275,172414340,19482425,61457297,,,,,1828196713,,,,,,
2020-03-31T00:00:00,156253354,187022858,109747992,83100558,205883784,200271097,138225714,200415692,132153534,114508002,165220697,18698498,61482937,,,,,1772984717,,,,,,
2020-04-01T00:00:00,152103700,182774712,106981057,80350940,201150681,203736294,138403020,194808492,129709151,111898296,162607814,18967690,60467696,,,,,1743959543,,,,,,
2020-04-02T00:00:00,136738398,174799474,102598874,79689752,181065331,195561099,146621173,173635542,113783132,96784113,144857507,18224087,57075203,,,,,1621433685,,,,,,
